,id,acousticness,danceability,energy,instrumentalness,liveness,loudness,mode,speechiness,tempo,valence
82,6kzJuFg8qkhSw7q7SrGZO5,0.262,0.624,0.799,0.0,0.176,0.9236666666666666,1.0,0.0349,0.57972,0.728
83,074RB4dBpZ4ySuQRyG8SMk,0.434,0.72,0.531,1.39e-05,0.341,0.83875,1.0,0.027,0.6498950000000001,0.831
84,2ycrsWMQXAtp7h2HkT60RV,0.521,0.753,0.866,1.04e-06,0.332,0.9370499999999999,1.0,0.0392,0.58553,0.848
85,7njoWVpJbAiTkyT6rKwbze,0.168,0.593,0.775,0.0,0.329,0.8830666666666667,1.0,0.0345,0.779945,0.896
86,0xR8lFvagLHapgSw6C5Y5i,0.082,0.735,0.769,0.0,0.0346,0.86615,1.0,0.0309,0.59722,0.648
87,3w3oF0IAR3A14cnKhecsNV,0.382,0.754,0.6,2.04e-05,0.134,0.8743166666666666,1.0,0.0282,0.606155,0.862
88,1l6aokk2Hw72z0mFPKgPmm,0.424,0.599,0.699,0.0,0.132,0.8786833333333334,1.0,0.0299,0.6277750000000001,0.517
89,31zLkaElQKtj8hDigVB31n,0.243,0.695,0.732,0.0,0.107,0.89035,1.0,0.0258,0.603685,0.849
90,1UEKaf3j6eXeNbySz761lc,0.0116,0.632,0.876,0.0,0.0537,0.9131666666666667,1.0,0.0276,0.7048350000000001,0.738
91,6JCKHmZ30oadQW44GzsdNB,0.142,0.671,0.339,0.0,0.293,0.7317,1.0,0.0247,0.43146,0.847
92,34VnYs7xwpscz3DkbTMoHb,0.211,0.694,0.794,0.0,0.338,0.8898166666666667,1.0,0.0289,0.48811,0.667
93,121ILFThNZH9Egncny7upu,0.0315,0.62,0.697,0.0,0.164,0.8787,1.0,0.0498,0.804785,0.711
94,4vbW5aT9UQGRqEScStQPPy,0.108,0.663,0.525,0.0,0.349,0.8387666666666667,1.0,0.0331,0.67374,0.731
95,2A9ERxDfT3sdShrDUtTnaS,0.311,0.66,0.696,0.0,0.165,0.8504833333333334,1.0,0.033,0.60449,0.773
96,6QP8JgHuOi0itWXuZ6wdTM,0.21,0.726,0.565,0.0,0.0941,0.8274166666666667,1.0,0.033,0.7450199999999999,0.849
97,6iKWr2XH1DyT7TQzDZlvzd,0.272,0.667,0.776,3.59e-06,0.355,0.8784666666666667,0.0,0.0356,0.6533450000000001,0.899
98,69m9WDPBvemwujQwdONslk,0.481,0.737,0.869,0.0,0.308,0.90945,1.0,0.0267,0.63314,0.898
99,2evFJQfQVcDEXyOiyEV6OW,0.11,0.703,0.834,0.0,0.0664,0.9157666666666666,1.0,0.0277,0.651955,0.722
